molecule_chembl_id,canonical_smiles,STATUS,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL4785390,CCCN(C)Cn1nc2n(CCC)c(=O)c3ccccc3n2c1=S,intermediate,345.47200000000004,2.8894900000000012,0.0,7.0,5.73754891026957
CHEMBL4778236,CCCn1c(=O)c2ccccc2n2c(=S)n(CN(CC)CC3CC3)nc12,intermediate,371.5100000000002,3.2795900000000016,0.0,7.0,5.777283528852417
CHEMBL4777333,CCCn1c(=O)c2ccccc2n2c(=S)n(CC(=O)c3ccccc3)nc12,inactive,378.4570000000001,3.473090000000002,0.0,7.0,4.301029995663981
CHEMBL4760240,O=c1c2cc(F)ccc2n2c(=S)[nH]nc2n1CCc1ccccc1,inactive,340.3830000000001,3.088590000000001,1.0,5.0,4.8887374863409345
CHEMBL4763203,O=c1c2cc(Br)ccc2n2c(=S)[nH]nc2n1CCc1ccccc1,inactive,401.28900000000016,3.711990000000002,1.0,5.0,4.831502516476967
CHEMBL4740835,O=c1c2cc(I)ccc2n2c(=S)[nH]nc2n1CCc1ccccc1,inactive,448.28900000000016,3.5540900000000013,1.0,5.0,4.512720183556931
CHEMBL4781557,Cc1ccc2c(c1)c(=O)n(CCc1ccccc1)c1n[nH]c(=S)n21,inactive,336.42,3.2579100000000007,1.0,5.0,4.947306058075032
CHEMBL4790284,CC(=O)Nc1ccc2c(c1)c(=O)n(CCc1ccccc1)c1n[nH]c(=S)n21,intermediate,379.445,2.907890000000001,2.0,6.0,5.6595558851598815
CHEMBL4778039,CN(C)c1ccc2c(c1)c(=O)n(CCc1ccccc1)c1n[nH]c(=S)n21,intermediate,365.462,3.0154900000000016,1.0,6.0,5.557520230935552
CHEMBL4794319,O=c1c2cc(N3CCOCC3)ccc2n2c(=S)[nH]nc2n1CCc1ccccc1,intermediate,407.49900000000014,2.7860900000000006,1.0,7.0,5.8124792791635365
CHEMBL4790198,O=c1c2ccc(F)cc2n2c(=S)[nH]nc2n1CCc1ccccc1,intermediate,340.3830000000001,3.088590000000001,1.0,5.0,5.081445469449727
CHEMBL4753929,O=c1c2cccc(F)c2n2c(=S)[nH]nc2n1CCc1ccccc1,intermediate,340.3830000000001,3.088590000000001,1.0,5.0,5.58838029403677
