molecule_chembl_id,canonical_smiles,value
CHEMBL1944687,O=C1Cc2cnc(Nc3ccccc3)nc2-c2ccc(Cl)cc2N1,370.0
CHEMBL1944686,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2NC(=O)C3)cc(OC)c1,33.0
CHEMBL1944685,COc1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2NC(=O)C3)cc1,78.0
CHEMBL1944684,COc1cccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2NC(=O)C3)c1,120.0
CHEMBL1944683,CCc1ccc2c(c1)NC(=O)Cc1cnc(Nc3ccc(OC)c(OC)c3)nc1-2,31.0
CHEMBL1944682,COc1ccc(Nc2ncc3c(n2)-c2ccc(C#N)cc2NC(=O)C3)cc1OC,83.0
CHEMBL1944681,COc1ccc(Nc2ncc3c(n2)-c2ccc(C)cc2NC(=O)C3)cc1OC,65.0
CHEMBL1944680,COc1ccc(Nc2ncc3c(n2)-c2ccc(F)cc2NC(=O)C3)cc1OC,200.0
CHEMBL1944679,COc1ccc(Nc2ncc3c(n2)-c2ccccc2NC(=O)C3)cc1OC,450.0
CHEMBL1944678,COc1ccc(Nc2ncc3c(n2)-c2ccc(C(F)(F)F)cc2NC(=O)C3)cc1OC,18.0
CHEMBL1947149,COc1ccc(Nc2ncc3c(n2)-c2ccc(I)cc2NC(=O)C3)cc1OC,10.0
CHEMBL1947148,COc1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2NC(=O)C3)cc1OC,31.0
CHEMBL261849,COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,24000.0
CHEMBL220241,CCn1c(-c2nonc2N)nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc21,10000.0
CHEMBL1956071,CCn1c(-c2nonc2N)nc2cncc(C(=O)N3CC[C@H](N)C3)c21,10000.0
CHEMBL1957190,CC(C)n1c2c(c3c1-c1ccccc1C3=O)C(=O)CCC2,35000.0
CHEMBL6246,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,3340.0
CHEMBL2036871,Cn1c(=O)c2ccc(-c3nc4ccccc4n3C)nc2n(C)c1=O,100000.0
CHEMBL603463,COc1ccc(Nc2ncc3c(n2)-c2ccccc2NC(=O)C3)cc1O,5700.0
CHEMBL2036725,Cn1c(-c2ccnc(Nc3ccccc3)n2)nc2ccccc21,60000.0
CHEMBL2036726,Cc1ccc(Nc2nccc(-c3nc4ccccc4n3C)n2)cc1,100000.0
CHEMBL2036727,Cn1c(-c2ccnc(Nc3ccc(Cl)cc3)n2)nc2ccccc21,100000.0
CHEMBL2036728,Cn1c(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)nc2ccccc21,100000.0
CHEMBL2036867,CCOc1ccc(Nc2nccc(-c3nc4ccccc4n3C)n2)cc1,100000.0
CHEMBL2036868,COc1ccc(Nc2nccc(-c3nc4ccccc4n3C)n2)cc1,15000.0
CHEMBL2036869,Cn1c(-c2ccnc(Nc3ccc(O)cc3)n2)nc2ccccc21,12000.0
CHEMBL2036870,Cn1c(-c2ccnc(Nc3cccc(O)c3)n2)nc2ccccc21,3700.0
CHEMBL2036865,Cn1c(-c2ccnc(Nc3ccc(O)c(Cl)c3)n2)nc2ccccc21,6000.0
CHEMBL2036866,COc1ccc(Nc2nccc(-c3nc4ccccc4n3C)n2)cc1O,1200.0
CHEMBL1200485,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1,10000.0
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,10000.0
CHEMBL2042029,CC(Oc1cc(-c2nc(-c3ccc(CN(C)C)cc3)cnc2N)ccc1C(N)=O)c1ccccc1C(F)(F)F,3900.0
CHEMBL2042030,CC(Oc1cc(-c2nc(-c3cccc(CN(C)C)c3)cnc2N)ccc1C(N)=O)c1ccccc1C(F)(F)F,12100.0
CHEMBL2042031,CC(Oc1cc(-c2cc(-c3ccc(CN(C)C)cc3)cnc2N)ccc1C(N)=O)c1ccccc1C(F)(F)F,1560.0
CHEMBL2042032,CC(Oc1cc(-c2cc(-c3cccc(CN(C)C)c3)cnc2N)ccc1C(N)=O)c1ccccc1C(F)(F)F,3290.0
CHEMBL2042035,CC(Oc1cc(-c2cc(-c3ccc(CN(C)C)s3)cnc2N)ccc1C(N)=O)c1ccccc1C(F)(F)F,500.0
CHEMBL2042040,CC(Oc1cc(-c2cc(-c3cc(CN(C)C)cs3)cnc2N)ccc1C(N)=O)c1ccccc1C(F)(F)F,1320.0
CHEMBL2042041,CC(/C=C\C(F)(F)F)Oc1cc(-c2cc(-c3cc(CN(C)C)cs3)cnc2N)ccc1C(N)=O,8410.0
CHEMBL2042042,C[C@@H](/C=C\C(F)(F)F)Oc1cc(-c2cc(-c3cc(CN(C)C)cs3)cnc2N)ccc1C(N)=O,50000.0
CHEMBL2042135,C[C@H](/C=C\C(F)(F)F)Oc1cc(-c2cc(-c3cc(CN(C)C)cs3)cnc2N)ccc1C(N)=O,5820.0
CHEMBL2042136,C[C@@H](Oc1cc(-c2cc(-c3cc(CN(C)C)cs3)cnc2N)ccc1C(N)=O)c1ccccc1C(F)(F)F,820.0
CHEMBL2046883,Cc1ccc(NC(=O)Nc2nnc(Sc3ncnc4cc(OCCCN5CCOCC5)ccc34)s2)cc1,10000.0
CHEMBL2047943,Cc1cc(N2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,5000.0
CHEMBL188343,c1nc2c(NC3CCCCC3)nc(Nc3ccc(N4CCOCC4)cc3)nc2[nH]1,5000.0
CHEMBL2048912,CC(C)(N)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,10000.0
CHEMBL2148053,CC(C)(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21)S(C)(=O)=O.Cc1ccc(S(=O)(=O)O)cc1,10000.0
CHEMBL2178352,CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C5CCCC5)c4n3)cc2)CC1,10000.0
CHEMBL1233528,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)N[C@H]4CC[C@H](N5CCN(CC6CC6)CC5)CC4)cc3OC)nc2N1C(C)C,0.87
CHEMBL513909,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,0.83
CHEMBL2204075,COc1cc(Br)c(C[C@H](C(=O)[O-])[N+](C)(C)C)c(Br)c1,50.0
CHEMBL2204073,C[N+](C)(C)[C@H](Cc1cc(Br)c(O)c(I)c1)C(=O)[O-],50.0
CHEMBL2204066,C[N+](C)(C)[C@H](CCOc1ccc(Br)cc1Br)C(=O)[O-],50.0
CHEMBL2204065,C[N+](C)(C)[C@H](CCOc1c(Br)cc(Br)cc1Br)C(=O)[O-],50.0
CHEMBL2204071,C[N+](C)(C)[C@H](Cc1cc(I)c(O)c(I)c1)C(=O)[O-],10.06
CHEMBL2204072,COc1c(Br)cc(C[C@H](C(=O)[O-])[N+](C)(C)C)cc1I,7.54
CHEMBL2204067,C[N+](C)(C)[C@H](CCOc1c(Cl)cc(Br)cc1Cl)C(=O)[O-],6.87
CHEMBL2204070,COc1c(I)cc(C[C@H](C(=O)[O-])[N+](C)(C)C)cc1I,4.52
CHEMBL2204068,C[N+](C)(C)[C@H](CCOc1c(Br)cc(Br)cc1I)C(=O)[O-],1.45
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,0.92
CHEMBL2207839,CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(=O)CCCCCc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@H](C(N)=O)[C@@H](C)OP(=O)(O)O,650.0
CHEMBL2207840,CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=O)CCCCCCCc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@H](C(N)=O)[C@@H](C)OP(=O)(O)O,170.0
CHEMBL2207841,CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)NCCCCCCCc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@H](C(N)=O)[C@@H](C)OP(=O)(O)O,140.0
CHEMBL2207842,CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)NCCCCCCCCc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@H](C(N)=O)[C@@H](C)OP(=O)(O)O,1100.0
CHEMBL2207843,CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cn(CCCCCCCCc2ccccc2)c2ccccc12)C(=O)N[C@@H](CO)C(=O)N[C@H](C(N)=O)[C@@H](C)OP(=O)(O)O,9300.0
CHEMBL2207844,CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cn(CCCCCCCCc2ccccc2)cn1)C(=O)N[C@@H](CO)C(=O)N[C@H](C(N)=O)[C@@H](C)OP(=O)(O)O,320.0
CHEMBL2207845,CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cncn1CCCCCCCCc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@H](C(N)=O)[C@@H](C)OP(=O)(O)O,5.6
CHEMBL2207846,CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CO)C(=O)N[C@H](C(N)=O)[C@@H](C)OP(=O)(O)O,16000.0
CHEMBL428496,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O,24.0
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,129000.0
CHEMBL2324036,Cc1cc(-c2ccc(C#N)cc2)c(OCCO)c(-c2ccc(-c3nnn[nH]3)cc2)c1,139000.0
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,22400.0
CHEMBL2324036,Cc1cc(-c2ccc(C#N)cc2)c(OCCO)c(-c2ccc(-c3nnn[nH]3)cc2)c1,146000.0
CHEMBL2324036,Cc1cc(-c2ccc(C#N)cc2)c(OCCO)c(-c2ccc(-c3nnn[nH]3)cc2)c1,151000.0
CHEMBL2323729,CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)O)[C@@H](C)OP(=O)(O)O,5270.0
CHEMBL2333163,O=C(NCCc1ccc(O)c(Br)c1)/C(Cc1cc(Br)c(O)c(Oc2ccc(CCNC(=O)/C(Cc3cc(Br)c(O)c(-c4cc(C/C(=N\O)C(=O)NCCc5ccc(O)c(Br)c5)cc(Br)c4O)c3)=N/O)cc2Br)c1)=N/O,6400.0
CHEMBL505637,O=C(NCCc1ccc(O)c(Br)c1)/C(Cc1cc(Br)c(O)c(-c2cc(C/C(=N/O)C(=O)NCCc3ccc(O)c(Br)c3)cc(Br)c2O)c1)=N\O,3900.0
CHEMBL2332840,O=C(Nc1ccc(Oc2ncnc3[nH]ncc23)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,10000.0
CHEMBL2333365,Cc1c(C(=O)N2CCOc3ccc(-c4ccc(N)nc4)cc3C2)ccc(S(C)(=O)=O)c1F,10000.0
CHEMBL2348417,O=C(NCCO)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc4sccc34)c(Cl)c2)NCC1,10000.0
CHEMBL2380587,CC(=O)Nc1cccc(-c2n[nH]c3cc(-c4cnn(C)c4)c(NC4CCCCC4)cc23)c1,5000.0
CHEMBL2380586,Cn1cc(-c2cc3[nH]nc(-c4cccc(S(N)(=O)=O)c4)c3cc2NC2CCCCC2)cn1,5000.0
CHEMBL2380651,CC(C)C[C@@H]1NC(=O)CN(CCC(=O)NCCc2c[nH]c3ccccc23)C(=O)CSC[C@H](C(N)=O)NC(=O)[C@H]([C@@H](C)OP(=O)(O)O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc2c[nH]cn2)NC1=O,4750.0
CHEMBL2380650,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(C)=O)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O,120.0
CHEMBL2323729,CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)O)[C@@H](C)OP(=O)(O)O,32030.0
CHEMBL2380764,CC(=O)n1cc(CCNC(=O)CCCCCN2CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc3cncn3CCCCCCCCc3ccccc3)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)OP(=O)(O)O)C(=O)N[C@@H](C(N)=O)CSCC2=O)c2ccccc21,1080.0
CHEMBL2380660,CC(=O)n1cc(CCNC(=O)CCCCCN2CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc3c[nH]cn3)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)OP(=O)(O)O)C(=O)N[C@@H](C(N)=O)CSCC2=O)c2ccccc21,2560.0
CHEMBL2380653,CC(C)C[C@@H]1NC(=O)CN(CCc2c[nH]c3ccccc23)C(=O)CSC[C@H](C(N)=O)NC(=O)[C@H]([C@@H](C)OP(=O)(O)O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc2c[nH]cn2)NC1=O,8500.0
CHEMBL2380765,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)CSC[C@@H](C(=O)O)NC(=O)[C@H]([C@@H](C)OP(=O)(O)O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc2cnc[nH]2)NC1=O,9800.0
CHEMBL2392551,Cc1cc(Nc2ncc3c(n2)N(C2CCCC2)CC(F)(F)C(=O)N3C)ccc1C(=O)NC1CCN(C)CC1,190.0
CHEMBL2392550,COc1cc(Nc2ncc3c(n2)N(C2CCCC2)CC(F)(F)C(=O)N3C)ccc1C(=O)NC1CCN(C)CC1,15.0
CHEMBL2392549,COc1cc(C(=O)NC2CCN(C)CC2)c(Cl)cc1Nc1ncc2c(n1)N(C1CCCC1)CC(F)(F)C(=O)N2C,1.0
CHEMBL2392548,CN1CCC(NC(=O)c2ccc(Nc3ncc4c(n3)N(C3CCCC3)CC(F)(F)C(=O)N4C)cc2)CC1,1.0
CHEMBL2392547,COc1c(Nc2ncc3c(n2)N(C2CCCC2)CC(F)(F)C(=O)N3C)ccc(C(=O)NC2CCN(C)CC2)c1F,26.0
CHEMBL2392546,COc1cc(C(=O)NC2CCN(C)CC2)cc(F)c1Nc1ncc2c(n1)N(C1CCCC1)CC(F)(F)C(=O)N2C,81.0
CHEMBL2392545,COc1cc(C(=O)NC2CCN(C)CC2)c(F)cc1Nc1ncc2c(n1)N(C1CCCC1)CC(F)(F)C(=O)N2C,2.0
CHEMBL2392544,C=C[C@@]1(F)CN(C2CCCC2)c2nc(Nc3ccc(C(=O)NN4CCN(C)CC4)cc3OC)ncc2N(C)C1=O,3.0
CHEMBL2392543,C=C[C@]1(F)CN(C2CCCC2)c2nc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)ncc2N(C)C1=O,170.0
CHEMBL2392558,C=C[C@@]1(F)CN(C2CCCC2)c2nc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)ncc2N(C)C1=O,5.0
CHEMBL2392557,C=CC[C@@H]1CN(C2CCCC2)c2nc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)ncc2N(C)C1=O,70.0
CHEMBL2392556,C=CC[C@H]1CN(C2CCCC2)c2nc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)ncc2N(C)C1=O,1.0
CHEMBL2392555,CC[C@]1(F)CN(C2CCCC2)c2nc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)ncc2N(C)C1=O,100.0
CHEMBL2392554,CC[C@@]1(F)CN(C2CCCC2)c2nc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)ncc2N(C)C1=O,2.0
CHEMBL2392553,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C1CCCC1)CC(F)(F)C(=O)N2C,4.0
CHEMBL2392552,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C1CCCC1)CCC(=O)N2C,12.0
CHEMBL2401970,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1C1COC1,50000.0
CHEMBL2401961,CC(C)N1c2nc(-n3ccnc3-c3ccc(F)cc3)ncc2N(C)C(=O)C1(C)C,100000.0
CHEMBL2402082,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1c1ccnn1C,28800.0
CHEMBL2401960,CC(C)N1c2nc(-n3ccnc3-c3ccc(F)cc3)ncc2N(C)C(=O)C12CCC2,25300.0
CHEMBL2401969,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1C1CC(F)(F)C1,9390.0
CHEMBL2402078,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1c1cn[nH]c1,8670.0
CHEMBL2402077,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccccc3)nc2N1c1cncnc1,7760.0
CHEMBL2401973,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1[C@H]1CCOC1,7530.0
CHEMBL2401959,CCC1(C)C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1CCC(F)(F)F,7160.0
CHEMBL2402076,CCC1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1c1ccc(C#N)cc1,3760.0
CHEMBL2401967,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1CCC(F)(F)F,3550.0
CHEMBL2401958,CN1C(=O)C(CC(F)(F)F)N(CCC(F)(F)F)c2nc(-n3ccnc3-c3ccc(F)cc3)ncc21,3480.0
CHEMBL2402079,CCC1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1c1cc[nH]n1,3420.0
CHEMBL2402080,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1c1cnn(C)c1,3290.0
CHEMBL2402085,CC[C@@H]1C(=O)N(C)c2cnc(-c3cn[nH]c3-c3nccs3)nc2N1c1cn[nH]c1,3030.0
CHEMBL2401974,CCC1C(=O)N(C)c2cnc(-n3ccnc3-c3ccccc3)nc2N1c1ccccc1,2830.0
CHEMBL2401975,CCC1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1c1ccc(F)cc1,2340.0
CHEMBL2401957,CCC1C(=O)N(C)c2cnc(-c3cn[nH]c3-c3ccccn3)nc2N1c1cnn(C)c1,1820.0
CHEMBL2402086,CCC1C(=O)N(C)c2cnc(-c3cn[nH]c3-c3nccs3)nc2N1c1cnn(C)c1,1820.0
CHEMBL2402084,CC[C@@H]1C(=O)N(C)c2cnc(-c3cn[nH]c3-c3nccs3)nc2N1[C@H]1CCOC1,1410.0
CHEMBL2402081,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1c1ccn(C)n1,1350.0
CHEMBL2401956,CC[C@@H]1C(=O)N(C)c2cnc(-c3cn[nH]c3-c3ccc(F)cc3F)nc2N1c1cnn(C)c1,1260.0
CHEMBL2401965,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccccc3)nc2N1C(C)C,870.0
CHEMBL2401964,CC[C@@H]1C(=O)N(C)c2cnc(-c3cn[nH]c3-c3nccs3)nc2N1C(C)C,770.0
CHEMBL2401972,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccccc3)nc2N1[C@@H]1CCOC1,480.0
CHEMBL2401971,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccccc3)nc2N1[C@H]1CCOC1,380.0
CHEMBL2401968,CCC1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1C1CCC(F)(F)C1,320.0
CHEMBL2402083,CC[C@@H]1C(=O)N(C)c2cnc(-c3cn[nH]c3-c3nccs3)nc2N1C1CCOCC1,250.0
CHEMBL2401966,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccccc3)nc2N1CCC(F)(F)F,250.0
CHEMBL2401963,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccccc3)nc2N1C1CCCC1,8.0
CHEMBL2407744,O=C1Nc2ccccc2/C1=C\c1ccc2c(/C=C/c3ccc(C(=O)O)cc3)n[nH]c2c1,10000.0
CHEMBL2407900,COc1ccc2c(c1)/C(=C\c1ccc3c(/C=C/c4ccc(N5CCN(C)CC5)nc4)n[nH]c3c1)C(=O)N2,10000.0
CHEMBL2407899,CN1CCN(c2ccc(/C=C/c3n[nH]c4cc(/C=C5/C(=O)Nc6ccccc65)ccc34)cn2)CC1,10000.0
CHEMBL2407898,COc1ccc2c(c1)/C(=C\c1ccc3c(/C=C/c4ccc(CN(C)C)cc4)n[nH]c3c1)C(=O)N2,10000.0
CHEMBL2407897,CN(C)Cc1ccc(/C=C/c2n[nH]c3cc(/C=C4/C(=O)Nc5ccccc54)ccc23)cc1,10000.0
CHEMBL2407896,O=C1Nc2ccccc2/C1=C\c1ccc2c(/C=C/c3ccccc3)n[nH]c2c1,10000.0
CHEMBL2407895,O=C1Nc2ccc(O)cc2/C1=C\c1ccc2c(/C=C/c3ccncc3)n[nH]c2c1,10000.0
CHEMBL2407894,COc1ccc2c(c1)/C(=C\c1ccc3c(/C=C/c4ccncc4)n[nH]c3c1)C(=O)N2,10000.0
CHEMBL2407893,Cc1ccc2c(c1)/C(=C\c1ccc3c(/C=C/c4ccncc4)n[nH]c3c1)C(=O)N2,10000.0
CHEMBL2407750,O=C1Nc2ccc(Cl)cc2/C1=C\c1ccc2c(/C=C/c3ccncc3)n[nH]c2c1,10000.0
CHEMBL2407749,O=C1Nc2ccccc2/C1=C\c1ccc2c(/C=C/c3ccncc3)n[nH]c2c1,10000.0
CHEMBL2407748,COc1ccc2c(c1)/C(=C\c1ccc3c(/C=C/c4cccnc4)n[nH]c3c1)C(=O)N2,10000.0
CHEMBL2407747,CCc1ccc2c(c1)/C(=C\c1ccc3c(/C=C/c4cccnc4)n[nH]c3c1)C(=O)N2,10000.0
CHEMBL2407746,O=C1Nc2ccccc2/C1=C\c1ccc2c(/C=C/c3cccnc3)n[nH]c2c1,10000.0
CHEMBL2407745,O=C1Nc2ccccc2/C1=C\c1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,10000.0
CHEMBL2407919,CC(=O)Nc1ccc2c(c1)NC(=O)/C2=C/c1ccc2cn[nH]c2c1,10000.0
CHEMBL2407918,CC(=O)Nc1ccc2c(c1)/C(=C\c1ccc3cn[nH]c3c1)C(=O)N2,10000.0
CHEMBL2407917,CNC(=O)c1ccc2c(c1)/C(=C\c1ccc3cn[nH]c3c1)C(=O)N2,49000.0
CHEMBL2407916,COc1ccc2c(c1)/C(=C\c1ccc3cn[nH]c3c1)C(=O)N2,10000.0
CHEMBL2407915,O=C1Nc2cc(Cl)ccc2/C1=C\c1ccc2cn[nH]c2c1,26000.0
CHEMBL2407914,O=C1Nc2ccc(Cl)cc2/C1=C\c1ccc2cn[nH]c2c1,10000.0
CHEMBL2407913,O=C1Nc2ccc(F)cc2/C1=C/c1ccc2cn[nH]c2c1,15000.0
CHEMBL2407912,O=C1Nc2ccc(F)cc2/C1=C\c1ccc2cn[nH]c2c1,15000.0
CHEMBL2407911,O=C1Nc2ccccc2/C1=C\c1ccc2cn[nH]c2c1,24000.0
CHEMBL2407910,O=C1Nc2ccccc2/C1=C/c1ccc2[nH]ncc2c1,20000.0
CHEMBL2407909,O=C1Nc2ccccc2/C1=C\c1ccc2nn[nH]c2c1,29000.0
CHEMBL2407908,O=C1Nc2ccc(Br)cc2/C1=C/c1ccc(O)c(O)c1,10000.0
CHEMBL2407907,O=C1Nc2ccccc2/C1=C/c1ccccc1O,29000.0
CHEMBL2407906,O=C1Nc2ccccc2/C1=C/c1cccc(O)c1,25000.0
CHEMBL313578,O=C1Nc2ccccc2/C1=C/c1ccc(O)cc1,25000.0
CHEMBL2407905,COc1cc(/C=C2\C(=O)Nc3ccc(Br)cc32)cc(Br)c1OC,10000.0
CHEMBL2407904,COc1cc(/C=C2\C(=O)N(C)c3ccc(Br)cc32)cc(Cl)c1O,10000.0
CHEMBL2407903,COc1cc(/C=C2\C(=O)Nc3ccc(Br)cc32)cc(Cl)c1O,3600.0
CHEMBL72365,O=C1Nc2ccc(I)cc2/C1=C/c1cc(Br)c(O)c(Br)c1,4600.0
CHEMBL1289926,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,10000.0
CHEMBL2443026,CN(C)c1ccc(Oc2cc(O)cc(O)c2-c2cc(C(=O)NC3CCN(C4CCC5(CC4)OCCO5)CC3)no2)cc1,10.0
CHEMBL2443139,CC(C)Nc1ccc(Oc2cc(O)cc(O)c2-c2cc(C(=O)NC3CCN(C)CC3)no2)cc1,10.0
CHEMBL2443138,CN1CCC(NC(=O)c2cc(-c3c(O)cc(O)cc3Oc3ccc(N(C)C)cc3)on2)CC1,10.0
CHEMBL2443044,CN1CCC(NC(=O)c2cc(-c3c(O)cc(O)cc3Oc3ccc([N+](=O)[O-])cc3)on2)CC1,10.0
CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,5750.0
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,540.0
CHEMBL3104855,Cc1c(O)c(O)c(O)c(C=O)c1-c1cc2c(C=O)c(C)c(O)c(O)c2o1,6310.0
CHEMBL3104854,Cc1c(O)c(O)c(O)c2c1COC2=O,11800.0
CHEMBL3104853,COCc1c(C)c(O)c(O)c(O)c1C=O,30000.0
CHEMBL3104852,COC1OC(=O)c2c(O)c(O)c(O)c(C)c21,30000.0
CHEMBL3104851,Cc1c(O)c(O)c2c(c1C=O)[C@@H]1O[C@H](O2)c2c(C)c(O)c(O)c(O)c2C1=O,3180.0
